id,question_id,option_label,option_text,is_correct,display_order,created_at
1685,297,A,Preparing a hotel room,t,1,2026-08-09 21:13:23.227169
1686,297,B,Changing the business trip,f,2,2026-08-09 21:13:23.227169
1687,297,C,Visiting the airport counter,f,3,2026-08-09 21:13:23.227169
1688,297,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1689,298,A,The main office,f,1,2026-08-09 21:13:23.227169
1690,298,B,the downtown hotel,t,2,2026-08-09 21:13:23.227169
1691,298,C,the airport counter,f,3,2026-08-09 21:13:23.227169
1692,298,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1693,299,A,Friday evening,t,1,2026-08-09 21:13:23.227169
1694,299,B,Sunday morning,f,2,2026-08-09 21:13:23.227169
1695,299,C,On Thursday,f,3,2026-08-09 21:13:23.227169
1696,299,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1697,300,A,Preparing a dinner reservation,t,1,2026-08-09 21:13:23.227169
1698,300,B,Changing the restaurant reservation,f,2,2026-08-09 21:13:23.227169
1699,300,C,Visiting the café downstairs,f,3,2026-08-09 21:13:23.227169
1700,300,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1701,301,A,The main office,f,1,2026-08-09 21:13:23.227169
1702,301,B,the Italian restaurant,t,2,2026-08-09 21:13:23.227169
1703,301,C,the café downstairs,f,3,2026-08-09 21:13:23.227169
1704,301,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1705,302,A,seven o'clock,t,1,2026-08-09 21:13:23.227169
1706,302,B,twelve thirty,f,2,2026-08-09 21:13:23.227169
1707,302,C,On Friday,f,3,2026-08-09 21:13:23.227169
1708,302,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1709,303,A,Preparing train tickets,t,1,2026-08-09 21:13:23.227169
1710,303,B,Changing the train travel,f,2,2026-08-09 21:13:23.227169
1711,303,C,Visiting the ticket office,f,3,2026-08-09 21:13:23.227169
1712,303,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1713,304,A,The main office,f,1,2026-08-09 21:13:23.227169
1714,304,B,the station,t,2,2026-08-09 21:13:23.227169
1715,304,C,the ticket office,f,3,2026-08-09 21:13:23.227169
1716,304,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1717,305,A,Saturday morning,t,1,2026-08-09 21:13:23.227169
1718,305,B,Monday evening,f,2,2026-08-09 21:13:23.227169
1719,305,C,On Monday,f,3,2026-08-09 21:13:23.227169
1720,305,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1721,306,A,Preparing conference registration,t,1,2026-08-09 21:13:23.227169
1722,306,B,Changing the conference,f,2,2026-08-09 21:13:23.227169
1723,306,C,Visiting the registration desk,f,3,2026-08-09 21:13:23.227169
1724,306,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1725,307,A,The main office,f,1,2026-08-09 21:13:23.227169
1726,307,B,the convention center,t,2,2026-08-09 21:13:23.227169
1727,307,C,the registration desk,f,3,2026-08-09 21:13:23.227169
1728,307,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1729,308,A,next Monday,t,1,2026-08-09 21:13:23.227169
1730,308,B,Tuesday,f,2,2026-08-09 21:13:23.227169
1731,308,C,On Tuesday,f,3,2026-08-09 21:13:23.227169
1732,308,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1733,309,A,Preparing a replacement order,t,1,2026-08-09 21:13:23.227169
1734,309,B,Changing the customer order,f,2,2026-08-09 21:13:23.227169
1735,309,C,Visiting the service counter,f,3,2026-08-09 21:13:23.227169
1736,309,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1737,310,A,The main office,f,1,2026-08-09 21:13:23.227169
1738,310,B,the customer service desk,t,2,2026-08-09 21:13:23.227169
1739,310,C,the service counter,f,3,2026-08-09 21:13:23.227169
1740,310,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1741,311,A,next week,t,1,2026-08-09 21:13:23.227169
1742,311,B,Wednesday,f,2,2026-08-09 21:13:23.227169
1743,311,C,On Wednesday,f,3,2026-08-09 21:13:23.227169
1744,311,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1745,312,A,Preparing the project report,t,1,2026-08-09 21:13:23.227169
1746,312,B,Changing the project deadline,f,2,2026-08-09 21:13:23.227169
1747,312,C,Visiting the finance department,f,3,2026-08-09 21:13:23.227169
1748,312,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1749,313,A,The main office,f,1,2026-08-09 21:13:23.227169
1750,313,B,the design office,t,2,2026-08-09 21:13:23.227169
1751,313,C,the finance department,f,3,2026-08-09 21:13:23.227169
1752,313,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1753,314,A,Friday,t,1,2026-08-09 21:13:23.227169
1754,314,B,next Friday,f,2,2026-08-09 21:13:23.227169
1755,314,C,On Thursday,f,3,2026-08-09 21:13:23.227169
1756,314,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1757,315,A,Preparing the office computer,t,1,2026-08-09 21:13:23.227169
1758,315,B,Changing the equipment repair,f,2,2026-08-09 21:13:23.227169
1759,315,C,Visiting the repair center,f,3,2026-08-09 21:13:23.227169
1760,315,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1761,316,A,The main office,f,1,2026-08-09 21:13:23.227169
1762,316,B,the IT department,t,2,2026-08-09 21:13:23.227169
1763,316,C,the repair center,f,3,2026-08-09 21:13:23.227169
1764,316,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1765,317,A,this afternoon,t,1,2026-08-09 21:13:23.227169
1766,317,B,tomorrow,f,2,2026-08-09 21:13:23.227169
1767,317,C,On Friday,f,3,2026-08-09 21:13:23.227169
1768,317,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1769,318,A,Preparing a taxi,t,1,2026-08-09 21:13:23.227169
1770,318,B,Changing the airport plans,f,2,2026-08-09 21:13:23.227169
1771,318,C,Visiting the hotel entrance,f,3,2026-08-09 21:13:23.227169
1772,318,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1773,319,A,The main office,f,1,2026-08-09 21:13:23.227169
1774,319,B,the airport,t,2,2026-08-09 21:13:23.227169
1775,319,C,the hotel entrance,f,3,2026-08-09 21:13:23.227169
1776,319,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1777,320,A,six thirty,t,1,2026-08-09 21:13:23.227169
1778,320,B,seven fifteen,f,2,2026-08-09 21:13:23.227169
1779,320,C,On Monday,f,3,2026-08-09 21:13:23.227169
1780,320,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1781,321,A,Preparing printer paper,t,1,2026-08-09 21:13:23.227169
1782,321,B,Changing the office supplies,f,2,2026-08-09 21:13:23.227169
1783,321,C,Visiting the copy room,f,3,2026-08-09 21:13:23.227169
1784,321,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1785,322,A,The main office,f,1,2026-08-09 21:13:23.227169
1786,322,B,the storage room,t,2,2026-08-09 21:13:23.227169
1787,322,C,the copy room,f,3,2026-08-09 21:13:23.227169
1788,322,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1789,323,A,this afternoon,t,1,2026-08-09 21:13:23.227169
1791,323,C,On Tuesday,f,3,2026-08-09 21:13:23.227169
1792,323,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1793,324,A,Preparing the sales meeting,t,1,2026-08-09 21:13:23.227169
1794,324,B,Changing the meeting schedule,f,2,2026-08-09 21:13:23.227169
1795,324,C,Visiting the main conference room,f,3,2026-08-09 21:13:23.227169
1796,324,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1797,325,A,The main office,f,1,2026-08-09 21:13:23.227169
1798,325,B,Room 204,t,2,2026-08-09 21:13:23.227169
1799,325,C,the main conference room,f,3,2026-08-09 21:13:23.227169
1800,325,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1801,326,A,tomorrow morning,t,1,2026-08-09 21:13:23.227169
1802,326,B,Thursday afternoon,f,2,2026-08-09 21:13:23.227169
1803,326,C,On Wednesday,f,3,2026-08-09 21:13:23.227169
1804,326,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1805,327,A,Preparing a hotel room,t,1,2026-08-09 21:13:23.227169
1806,327,B,Changing the business trip,f,2,2026-08-09 21:13:23.227169
1807,327,C,Visiting the airport counter,f,3,2026-08-09 21:13:23.227169
1808,327,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1809,328,A,The main office,f,1,2026-08-09 21:13:23.227169
1810,328,B,the downtown hotel,t,2,2026-08-09 21:13:23.227169
1811,328,C,the airport counter,f,3,2026-08-09 21:13:23.227169
1812,328,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1813,329,A,Friday evening,t,1,2026-08-09 21:13:23.227169
1814,329,B,Sunday morning,f,2,2026-08-09 21:13:23.227169
1815,329,C,On Thursday,f,3,2026-08-09 21:13:23.227169
1816,329,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1817,330,A,Preparing a dinner reservation,t,1,2026-08-09 21:13:23.227169
1818,330,B,Changing the restaurant reservation,f,2,2026-08-09 21:13:23.227169
1819,330,C,Visiting the café downstairs,f,3,2026-08-09 21:13:23.227169
1820,330,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1821,331,A,The main office,f,1,2026-08-09 21:13:23.227169
1822,331,B,the Italian restaurant,t,2,2026-08-09 21:13:23.227169
1823,331,C,the café downstairs,f,3,2026-08-09 21:13:23.227169
1824,331,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1825,332,A,seven o'clock,t,1,2026-08-09 21:13:23.227169
1826,332,B,twelve thirty,f,2,2026-08-09 21:13:23.227169
1827,332,C,On Friday,f,3,2026-08-09 21:13:23.227169
1828,332,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1829,333,A,Preparing train tickets,t,1,2026-08-09 21:13:23.227169
1830,333,B,Changing the train travel,f,2,2026-08-09 21:13:23.227169
1831,333,C,Visiting the ticket office,f,3,2026-08-09 21:13:23.227169
1832,333,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1833,334,A,The main office,f,1,2026-08-09 21:13:23.227169
1834,334,B,the station,t,2,2026-08-09 21:13:23.227169
1835,334,C,the ticket office,f,3,2026-08-09 21:13:23.227169
1836,334,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1837,335,A,Saturday morning,t,1,2026-08-09 21:13:23.227169
1838,335,B,Monday evening,f,2,2026-08-09 21:13:23.227169
1839,335,C,On Monday,f,3,2026-08-09 21:13:23.227169
1840,335,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1841,336,A,Preparing conference registration,t,1,2026-08-09 21:13:23.227169
1842,336,B,Changing the conference,f,2,2026-08-09 21:13:23.227169
1843,336,C,Visiting the registration desk,f,3,2026-08-09 21:13:23.227169
1844,336,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1845,337,A,The main office,f,1,2026-08-09 21:13:23.227169
1846,337,B,the convention center,t,2,2026-08-09 21:13:23.227169
1847,337,C,the registration desk,f,3,2026-08-09 21:13:23.227169
1848,337,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1849,338,A,next Monday,t,1,2026-08-09 21:13:23.227169
1850,338,B,Tuesday,f,2,2026-08-09 21:13:23.227169
1851,338,C,On Tuesday,f,3,2026-08-09 21:13:23.227169
1852,338,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1853,339,A,Preparing a replacement order,t,1,2026-08-09 21:13:23.227169
1854,339,B,Changing the customer order,f,2,2026-08-09 21:13:23.227169
1855,339,C,Visiting the service counter,f,3,2026-08-09 21:13:23.227169
1856,339,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1857,340,A,The main office,f,1,2026-08-09 21:13:23.227169
1858,340,B,the customer service desk,t,2,2026-08-09 21:13:23.227169
1859,340,C,the service counter,f,3,2026-08-09 21:13:23.227169
1860,340,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1861,341,A,next week,t,1,2026-08-09 21:13:23.227169
1862,341,B,Wednesday,f,2,2026-08-09 21:13:23.227169
1863,341,C,On Wednesday,f,3,2026-08-09 21:13:23.227169
1864,341,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1865,342,A,Preparing the project report,t,1,2026-08-09 21:13:23.227169
1866,342,B,Changing the project deadline,f,2,2026-08-09 21:13:23.227169
1867,342,C,Visiting the finance department,f,3,2026-08-09 21:13:23.227169
1868,342,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1869,343,A,The main office,f,1,2026-08-09 21:13:23.227169
1870,343,B,the design office,t,2,2026-08-09 21:13:23.227169
1871,343,C,the finance department,f,3,2026-08-09 21:13:23.227169
1872,343,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1873,344,A,Friday,t,1,2026-08-09 21:13:23.227169
1874,344,B,next Friday,f,2,2026-08-09 21:13:23.227169
1875,344,C,On Thursday,f,3,2026-08-09 21:13:23.227169
1876,344,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1877,345,A,Preparing the office computer,t,1,2026-08-09 21:13:23.227169
1878,345,B,Changing the equipment repair,f,2,2026-08-09 21:13:23.227169
1879,345,C,Visiting the repair center,f,3,2026-08-09 21:13:23.227169
1880,345,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1881,346,A,The main office,f,1,2026-08-09 21:13:23.227169
1882,346,B,the IT department,t,2,2026-08-09 21:13:23.227169
1883,346,C,the repair center,f,3,2026-08-09 21:13:23.227169
1884,346,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1885,347,A,this afternoon,t,1,2026-08-09 21:13:23.227169
1886,347,B,tomorrow,f,2,2026-08-09 21:13:23.227169
1887,347,C,On Friday,f,3,2026-08-09 21:13:23.227169
1888,347,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1889,348,A,Preparing a taxi,t,1,2026-08-09 21:13:23.227169
1890,348,B,Changing the airport plans,f,2,2026-08-09 21:13:23.227169
1891,348,C,Visiting the hotel entrance,f,3,2026-08-09 21:13:23.227169
1892,348,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1893,349,A,The main office,f,1,2026-08-09 21:13:23.227169
1894,349,B,the airport,t,2,2026-08-09 21:13:23.227169
1895,349,C,the hotel entrance,f,3,2026-08-09 21:13:23.227169
1896,349,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1897,350,A,six thirty,t,1,2026-08-09 21:13:23.227169
1898,350,B,seven fifteen,f,2,2026-08-09 21:13:23.227169
1899,350,C,On Monday,f,3,2026-08-09 21:13:23.227169
1900,350,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1901,351,A,Preparing printer paper,t,1,2026-08-09 21:13:23.227169
1902,351,B,Changing the office supplies,f,2,2026-08-09 21:13:23.227169
1903,351,C,Visiting the copy room,f,3,2026-08-09 21:13:23.227169
1904,351,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1905,352,A,The main office,f,1,2026-08-09 21:13:23.227169
1906,352,B,the storage room,t,2,2026-08-09 21:13:23.227169
1907,352,C,the copy room,f,3,2026-08-09 21:13:23.227169
1908,352,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1909,353,A,this afternoon,t,1,2026-08-09 21:13:23.227169
1910,353,B,before lunch,f,2,2026-08-09 21:13:23.227169
1911,353,C,On Tuesday,f,3,2026-08-09 21:13:23.227169
1912,353,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1913,354,A,Preparing the sales meeting,t,1,2026-08-09 21:13:23.227169
1914,354,B,Changing the meeting schedule,f,2,2026-08-09 21:13:23.227169
1915,354,C,Visiting the main conference room,f,3,2026-08-09 21:13:23.227169
1916,354,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1917,355,A,The main office,f,1,2026-08-09 21:13:23.227169
1918,355,B,Room 204,t,2,2026-08-09 21:13:23.227169
1919,355,C,the main conference room,f,3,2026-08-09 21:13:23.227169
1920,355,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1921,356,A,tomorrow morning,t,1,2026-08-09 21:13:23.227169
1922,356,B,Thursday afternoon,f,2,2026-08-09 21:13:23.227169
1923,356,C,On Wednesday,f,3,2026-08-09 21:13:23.227169
1924,356,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1925,357,A,Preparing a hotel room,t,1,2026-08-09 21:13:23.227169
1926,357,B,Changing the business trip,f,2,2026-08-09 21:13:23.227169
1927,357,C,Visiting the airport counter,f,3,2026-08-09 21:13:23.227169
1928,357,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1929,358,A,The main office,f,1,2026-08-09 21:13:23.227169
1930,358,B,the downtown hotel,t,2,2026-08-09 21:13:23.227169
1931,358,C,the airport counter,f,3,2026-08-09 21:13:23.227169
1932,358,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1933,359,A,Friday evening,t,1,2026-08-09 21:13:23.227169
1934,359,B,Sunday morning,f,2,2026-08-09 21:13:23.227169
1935,359,C,On Thursday,f,3,2026-08-09 21:13:23.227169
1936,359,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1937,360,A,Preparing a dinner reservation,t,1,2026-08-09 21:13:23.227169
1938,360,B,Changing the restaurant reservation,f,2,2026-08-09 21:13:23.227169
1939,360,C,Visiting the café downstairs,f,3,2026-08-09 21:13:23.227169
1940,360,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1941,361,A,The main office,f,1,2026-08-09 21:13:23.227169
1942,361,B,the Italian restaurant,t,2,2026-08-09 21:13:23.227169
1943,361,C,the café downstairs,f,3,2026-08-09 21:13:23.227169
1944,361,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1945,362,A,seven o'clock,t,1,2026-08-09 21:13:23.227169
1946,362,B,twelve thirty,f,2,2026-08-09 21:13:23.227169
1947,362,C,On Friday,f,3,2026-08-09 21:13:23.227169
1948,362,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1949,363,A,Preparing train tickets,t,1,2026-08-09 21:13:23.227169
1950,363,B,Changing the train travel,f,2,2026-08-09 21:13:23.227169
1951,363,C,Visiting the ticket office,f,3,2026-08-09 21:13:23.227169
1952,363,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1953,364,A,The main office,f,1,2026-08-09 21:13:23.227169
1954,364,B,the station,t,2,2026-08-09 21:13:23.227169
1955,364,C,the ticket office,f,3,2026-08-09 21:13:23.227169
1956,364,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1957,365,A,Saturday morning,t,1,2026-08-09 21:13:23.227169
1958,365,B,Monday evening,f,2,2026-08-09 21:13:23.227169
1959,365,C,On Monday,f,3,2026-08-09 21:13:23.227169
1960,365,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
1961,366,A,Preparing conference registration,t,1,2026-08-09 21:13:23.227169
1962,366,B,Changing the conference,f,2,2026-08-09 21:13:23.227169
1963,366,C,Visiting the registration desk,f,3,2026-08-09 21:13:23.227169
1964,366,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
1965,367,A,The main office,f,1,2026-08-09 21:13:23.227169
1966,367,B,the convention center,t,2,2026-08-09 21:13:23.227169
1967,367,C,the registration desk,f,3,2026-08-09 21:13:23.227169
1968,367,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
1969,368,A,next Monday,t,1,2026-08-09 21:13:23.227169
