id,question_id,option_label,option_text,display_order,is_correct
11418,2907,B,articles,2,f
11419,2907,C,pronouns,3,f
11420,2907,D,conjunctions,4,f
11421,2908,A,pronouns,1,f
11422,2908,B,conjunctions,2,f
11423,2908,C,prepositions,3,f
11424,2908,D,articles,4,f
11425,2909,A,pronouns,1,f
11426,2909,B,conjunctions,2,f
11427,2909,C,prepositions,3,f
11428,2909,D,verb tenses,4,f
11429,2910,A,prepositions,1,f
11430,2910,B,verb tenses,2,f
11431,2910,C,conjunctions,3,f
11432,2910,D,articles,4,f
11433,2911,A,prepositions,1,f
11434,2911,B,verb tenses,2,f
11435,2911,C,articles,3,f
11436,2911,D,pronouns,4,f
11437,2912,A,verb tenses,1,f
11438,2912,B,articles,2,f
11439,2912,C,pronouns,3,f
11440,2912,D,conjunctions,4,f
11441,2913,A,pronouns,1,f
11442,2913,B,conjunctions,2,f
11443,2913,C,articles,3,f
11444,2913,D,prepositions,4,f
11445,2914,A,conjunctions,1,f
11446,2914,B,prepositions,2,f
11447,2914,C,verb tenses,3,f
11448,2914,D,pronouns,4,f
11449,2915,A,conjunctions,1,f
11450,2915,B,prepositions,2,f
11451,2915,C,verb tenses,3,f
11452,2915,D,articles,4,f
11453,2916,A,verb tenses,1,f
11454,2916,B,articles,2,f
11455,2916,C,pronouns,3,f
11456,2916,D,prepositions,4,f
11457,2917,A,verb tenses,1,f
11458,2917,B,articles,2,f
11459,2917,C,pronouns,3,f
11460,2917,D,conjunctions,4,f
11461,2918,A,articles,1,f
11462,2918,B,pronouns,2,f
11463,2918,C,conjunctions,3,f
11464,2918,D,prepositions,4,f
11465,2919,A,pronouns,1,f
11466,2919,B,conjunctions,2,f
11467,2919,C,prepositions,3,f
11468,2919,D,verb tenses,4,f
11469,2920,A,prepositions,1,f
11470,2920,B,verb tenses,2,f
11471,2920,C,conjunctions,3,f
11472,2920,D,articles,4,f
11473,2921,A,verb tenses,1,f
11474,2921,B,articles,2,f
11475,2921,C,pronouns,3,f
11476,2921,D,prepositions,4,f
11477,2922,A,verb tenses,1,f
11478,2922,B,articles,2,f
11479,2922,C,pronouns,3,f
11480,2922,D,conjunctions,4,f
11481,2923,A,pronouns,1,f
11482,2923,B,articles,2,f
11483,2923,C,conjunctions,3,f
11484,2923,D,prepositions,4,f
11485,2924,A,conjunctions,1,f
11486,2924,B,prepositions,2,f
11487,2924,C,verb tenses,3,f
11488,2924,D,pronouns,4,f
11489,2925,A,conjunctions,1,f
11490,2925,B,prepositions,2,f
11491,2925,C,verb tenses,3,f
11492,2925,D,articles,4,f
11493,2926,A,verb tenses,1,f
11494,2926,B,articles,2,f
11495,2926,C,pronouns,3,f
11496,2926,D,prepositions,4,f
11497,2927,A,articles,1,f
11498,2927,B,pronouns,2,f
11499,2927,C,verb tenses,3,f
11500,2927,D,conjunctions,4,f
11501,2928,A,pronouns,1,f
11502,2928,B,conjunctions,2,f
11503,2928,C,prepositions,3,f
11504,2928,D,articles,4,f
11505,2929,A,conjunctions,1,f
11506,2929,B,pronouns,2,f
11507,2929,C,prepositions,3,f
11508,2929,D,verb tenses,4,f
11509,2930,A,prepositions,1,f
11510,2930,B,conjunctions,2,f
11511,2930,C,verb tenses,3,f
11512,2930,D,articles,4,f
11513,2931,A,regards,1,f
11514,2931,B,concerns,2,f
11515,2931,C,involves,3,f
11516,2931,D,discusses,4,f
11517,2932,A,ignore,1,f
11518,2932,B,delete,2,f
11519,2932,C,forward,3,f
11520,2932,D,review,4,f
11521,2933,A,reject,1,f
11522,2933,B,accept,2,f
11523,2933,C,respond,3,f
11524,2933,D,delay,4,f
11525,2934,A,accordingly,1,f
11526,2934,B,immediately,2,f
11527,2934,C,later,3,f
11528,2934,D,never,4,f
11529,2935,A,concerns,1,f
11530,2935,B,regards,2,f
11531,2935,C,involves,3,f
11532,2935,D,discusses,4,f
11533,2936,A,review,1,f
11534,2936,B,ignore,2,f
11535,2936,C,delete,3,f
11536,2936,D,forward,4,f
11537,2937,A,reject,1,f
11538,2937,B,respond,2,f
11539,2937,C,accept,3,f
11540,2937,D,delay,4,f
11541,2938,A,accordingly,1,f
11542,2938,B,immediately,2,f
11543,2938,C,later,3,f
11544,2938,D,never,4,f
11545,2939,A,regards,1,f
11546,2939,B,involves,2,f
11547,2939,C,discusses,3,f
11548,2939,D,concerns,4,f
11549,2940,A,ignore,1,f
11550,2940,B,review,2,f
11551,2940,C,delete,3,f
11552,2940,D,forward,4,f
11553,2941,A,reject,1,f
11554,2941,B,respond,2,f
11555,2941,C,accept,3,f
11556,2941,D,delay,4,f
11557,2942,A,immediately,1,f
11558,2942,B,later,2,f
11559,2942,C,never,3,f
11560,2942,D,accordingly,4,f
11561,2943,A,regards,1,f
11562,2943,B,involves,2,f
11563,2943,C,concerns,3,f
11564,2943,D,discusses,4,f
11565,2944,A,ignore,1,f
11566,2944,B,review,2,f
11567,2944,C,delete,3,f
11568,2944,D,forward,4,f
11569,2945,A,reject,1,f
11570,2945,B,accept,2,f
11571,2945,C,respond,3,f
11572,2945,D,delay,4,f
11573,2946,A,accordingly,1,f
11574,2946,B,immediately,2,f
11575,2946,C,later,3,f
11576,2946,D,never,4,f
11577,2947,A,The project,1,f
11578,2947,B,The regarding the project deadline,2,f
11579,2947,C,The meeting,3,f
11580,2947,D,The budget,4,f
11581,2948,A,Management,1,f
11582,2948,B,Company Name,2,f
11583,2948,C,HR,3,f
11584,2948,D,IT,4,f
11585,2949,A,Read carefully,1,f
11586,2949,B,Ignore it,2,f
11587,2949,C,Delete it,3,f
11588,2949,D,Forward it,4,f
11589,2950,A,The project,1,f
11590,2950,B,The meeting,2,f
11591,2950,C,The budget,3,f
11592,2950,D,The regarding the project deadline,4,f
11593,2951,A,The project,1,f
11594,2951,B,The meeting,2,f
11595,2951,C,The budget,3,f
11596,2951,D,The about the client meeting,4,f
11597,2952,A,Company Name,1,f
11598,2952,B,Management,2,f
11599,2952,C,HR,3,f
11600,2952,D,IT,4,f
11601,2953,A,Ignore it,1,f
11602,2953,B,Read carefully,2,f
11603,2953,C,Delete it,3,f
11604,2953,D,Forward it,4,f
11605,2954,A,The project,1,f
11606,2954,B,The concerning the budget approval,2,f
11607,2954,C,The meeting,3,f
11608,2954,D,The budget,4,f
11609,2955,A,Management,1,f
11610,2955,B,HR,2,f
11611,2955,C,Company Name,3,f
11612,2955,D,IT,4,f
11613,2956,A,Ignore it,1,f
11614,2956,B,Read carefully,2,f
11615,2956,C,Delete it,3,f
11616,2956,D,Forward it,4,f
11617,2957,A,The project,1,f
11618,2957,B,The concerning the budget approval,2,f
11619,2957,C,The meeting,3,f
11620,2957,D,The budget,4,f
11621,2958,A,The project,1,f
11622,2958,B,The meeting,2,f
11623,2958,C,The regarding the schedule change,3,f
11624,2958,D,The budget,4,f
11625,2959,A,Management,1,f
11626,2959,B,HR,2,f
11627,2959,C,IT,3,f
11628,2959,D,Company Name,4,f
11629,2960,A,Ignore it,1,f
11630,2960,B,Delete it,2,f
11631,2960,C,Read carefully,3,f
11632,2960,D,Forward it,4,f
11633,2961,A,The about the contract renewal,1,f
11634,2961,B,The project,2,f
11635,2961,C,The meeting,3,f
11636,2961,D,The budget,4,f
11637,2962,A,Company Name,1,f
11638,2962,B,Management,2,f
11639,2962,C,HR,3,f
11640,2962,D,IT,4,f
11641,2963,A,Ignore it,1,f
11642,2963,B,Read carefully,2,f
11643,2963,C,Delete it,3,f
11644,2963,D,Forward it,4,f
11645,2964,A,The project,1,f
11646,2964,B,The meeting,2,f
11647,2964,C,The about the contract renewal,3,f
11648,2964,D,The budget,4,f
11649,2965,A,The regarding the product launch,1,f
11650,2965,B,The project,2,f
11651,2965,C,The meeting,3,f
11652,2965,D,The budget,4,f
11653,2966,A,Management,1,f
11654,2966,B,Company Name,2,f
11655,2966,C,HR,3,f
11656,2966,D,IT,4,f
11657,2967,A,Ignore it,1,f
11658,2967,B,Read carefully,2,f
11659,2967,C,Delete it,3,f
11660,2967,D,Forward it,4,f
11661,2968,A,The project,1,f
11662,2968,B,The about the team training,2,f
11663,2968,C,The meeting,3,f
11664,2968,D,The budget,4,f
11665,2969,A,Management,1,f
11666,2969,B,Company Name,2,f
11667,2969,C,HR,3,f
11668,2969,D,IT,4,f
11669,2970,A,Ignore it,1,f
11670,2970,B,Delete it,2,f
11671,2970,C,Read carefully,3,f
11672,2970,D,Forward it,4,f
11673,2971,A,The project,1,f
11674,2971,B,The meeting,2,f
11675,2971,C,The budget,3,f
11676,2971,D,The about the team training,4,f
11677,2972,A,The project,1,f
11678,2972,B,The meeting,2,f
11679,2972,C,The concerning the security update,3,f
11680,2972,D,The budget,4,f
11681,2973,A,Company Name,1,f
11682,2973,B,Management,2,f
11683,2973,C,HR,3,f
11684,2973,D,IT,4,f
11685,2974,A,Ignore it,1,f
11686,2974,B,Read carefully,2,f
11687,2974,C,Delete it,3,f
11688,2974,D,Forward it,4,f
11689,2975,A,The regarding the system upgrade,1,f
11690,2975,B,The project,2,f
11691,2975,C,The meeting,3,f
11692,2975,D,The budget,4,f
11693,2976,A,Company Name,1,f
11694,2976,B,Management,2,f
11695,2976,C,HR,3,f
11696,2976,D,IT,4,f
11697,2977,A,Ignore it,1,f
11698,2977,B,Read carefully,2,f
11699,2977,C,Delete it,3,f
11700,2977,D,Forward it,4,f
11701,2978,A,The project,1,f
11702,2978,B,The meeting,2,f
11703,2978,C,The budget,3,f
11704,2978,D,The regarding the system upgrade,4,f
11705,2979,A,The project,1,f
11706,2979,B,The about the policy change,2,f
11707,2979,C,The meeting,3,f
11708,2979,D,The budget,4,f
11709,2980,A,Company Name,1,f
11710,2980,B,Management,2,f
11711,2980,C,HR,3,f
11712,2980,D,IT,4,f
11713,2981,A,Ignore it,1,f
11714,2981,B,Delete it,2,f
11715,2981,C,Forward it,3,f
11716,2981,D,Read carefully,4,f
11717,2982,A,The project,1,f
11718,2982,B,The meeting,2,f
11719,2982,C,The budget,3,f
11720,2982,D,The regarding the office relocation,4,f
11721,2983,A,Company Name,1,f
11722,2983,B,Management,2,f
11723,2983,C,HR,3,f
11724,2983,D,IT,4,f
11725,2984,A,Read carefully,1,f
11726,2984,B,Ignore it,2,f
11727,2984,C,Delete it,3,f
11728,2984,D,Forward it,4,f
11729,2985,A,The project,1,f
11730,2985,B,The meeting,2,f
11731,2985,C,The regarding the office relocation,3,f
11732,2985,D,The budget,4,f
11733,2986,A,The project,1,f
11734,2986,B,The meeting,2,f
11735,2986,C,The budget,3,f
11736,2986,D,The about the holiday schedule,4,f
11737,2987,A,Management,1,f
11738,2987,B,HR,2,f
11739,2987,C,Company Name,3,f
11740,2987,D,IT,4,f
11741,2988,A,Ignore it,1,f
11742,2988,B,Read carefully,2,f
11743,2988,C,Delete it,3,f
11744,2988,D,Forward it,4,f
11745,2989,A,The project,1,f
11746,2989,B,The concerning the salary review,2,f
11747,2989,C,The meeting,3,f
11748,2989,D,The budget,4,f
11749,2990,A,Management,1,f
11750,2990,B,HR,2,f
11751,2990,C,IT,3,f
11752,2990,D,Company Name,4,f
11753,2991,A,Read carefully,1,f
11754,2991,B,Ignore it,2,f
11755,2991,C,Delete it,3,f
11756,2991,D,Forward it,4,f
11757,2992,A,The concerning the salary review,1,f
11758,2992,B,The project,2,f
11759,2992,C,The meeting,3,f
11760,2992,D,The budget,4,f
11761,2993,A,The project,1,f
11762,2993,B,The meeting,2,f
11763,2993,C,The regarding the new procedure,3,f
11764,2993,D,The budget,4,f
11765,2994,A,Management,1,f
11766,2994,B,HR,2,f
11767,2994,C,Company Name,3,f
11768,2994,D,IT,4,f
11769,2995,A,Ignore it,1,f
11770,2995,B,Read carefully,2,f
11771,2995,C,Delete it,3,f
11772,2995,D,Forward it,4,f
11773,2996,A,The project,1,f
11774,2996,B,The regarding the new procedure,2,f
11775,2996,C,The meeting,3,f
11776,2996,D,The budget,4,f
11777,2997,A,The about the equipment order,1,f
11778,2997,B,The project,2,f
11779,2997,C,The meeting,3,f
11780,2997,D,The budget,4,f
11781,2998,A,Management,1,f
11782,2998,B,HR,2,f
11783,2998,C,Company Name,3,f
11784,2998,D,IT,4,f
11785,2999,A,Read carefully,1,f
11786,2999,B,Ignore it,2,f
11787,2999,C,Delete it,3,f
11788,2999,D,Forward it,4,f
11789,3000,A,The project,1,f
11790,3000,B,The meeting,2,f
11791,3000,C,The about the equipment order,3,f
11792,3000,D,The budget,4,f
11793,3001,A,The person is coordinating release.,1,f
11794,3001,B,The person is planning launch.,2,f
11795,3001,C,The person is organizing introduction.,3,f
11796,3002,A,The person is interacting with followers.,1,f
11797,3002,B,The person is building community.,2,f
11798,3002,C,The person is managing engagement.,3,f
11799,3003,A,The person is designing emails.,1,f
11800,3003,B,The person is developing newsletters.,2,f
11801,3003,D,The person is creating campaigns.,4,f
11802,3004,A,The person is refreshing design.,1,f
11803,3004,B,The person is updating graphics.,2,f
11804,3004,C,The person is creating visuals.,3,f
11805,3005,A,The person is creating content.,1,f
11806,3005,B,The person is filming footage.,2,f
11807,3005,C,The person is producing videos.,3,f
11808,3006,A,The person is reviewing comments.,1,f
11809,3006,B,The person is studying opinions.,2,f
11810,3006,D,The person is analyzing feedback.,4,f
11811,3007,A,Wait until Monday,1,f
11812,3007,B,Ask for extension,2,f
11813,3007,C,Submit by Friday,3,f
11814,3007,D,Cancel project,4,f
11815,3008,A,2 hours,1,f
11816,3008,B,45 minutes,2,f
11817,3008,C,All day,3,f
11818,3008,D,10 minutes,4,f
11819,3009,A,Out of stock,1,f
11820,3009,B,Pre-order only,2,f
11821,3009,C,Limited quantity,3,f
11822,3009,D,50 in stock,4,f
11823,3010,A,Free,1,f
11824,3010,B,$500 per year,2,f
11825,3010,C,$150 per month,3,f
11826,3010,D,Pay per use,4,f
11827,3011,A,I'm too busy,1,f
11828,3011,B,Ask someone else,2,f
11829,3011,C,"Yes, immediately",3,f
11830,3011,D,Not my responsibility,4,f
11831,3012,A,Exact time,1,f
11832,3012,B,Whenever,2,f
11833,3012,C,15 minutes early,3,f
11834,3012,D,Don't come,4,f
11835,3013,A,On your desk,1,f
11836,3013,B,Not yet,2,f
11837,3013,C,Need more time,3,f
11838,3013,D,Cancelled,4,f
11839,3014,A,Over 100,1,f
11840,3014,B,Just a few,2,f
11841,3014,C,25 participants,3,f
11842,3014,D,Nobody,4,f
11843,3015,A,Street only,1,f
11844,3015,B,No parking,2,f
11845,3015,C,Valet,3,f
11846,3015,D,Visitor lot,4,f
11847,3016,A,Formal,1,f
11848,3016,B,Casual,2,f
11849,3016,C,Business casual,3,f
11850,3016,D,Costume,4,f
11851,3017,A,No need,1,f
11852,3017,B,"Yes, for presentation",2,f
11853,3017,C,Optional,3,f
11854,3017,D,Tablets only,4,f
11855,3018,A,Side entrance,1,f
11856,3018,B,Main entrance with ID,2,f
11857,3018,C,Back door,3,f
11858,3018,D,Roof access,4,f
11859,3019,A,9 PM weekdays,1,f
11860,3019,B,6 PM,2,f
11861,3019,C,24 hours,3,f
11862,3019,D,Closed today,4,f
11863,3020,A,10% off members,1,f
11864,3020,B,No discount,2,f
11865,3020,C,Seasonal sale,3,f
11866,3020,D,Student discount,4,f
11867,3021,A,"No, fixed time",1,f
11868,3021,B,"Yes, call to reschedule",2,f
11869,3021,C,Maybe later,3,f
11870,3021,D,Cancel instead,4,f
11871,3022,A,Basic service only,1,f
11872,3022,B,Premium features,2,f
11873,3022,C,Full service with support,3,f
11874,3022,D,Nothing included,4,f
11875,3023,A,Call 1-800-555-1234,1,f
11876,3023,B,Email support,2,f
11877,3023,C,Use the app,3,f
11878,3023,D,No support,4,f
11879,3024,A,Expired last month,1,f
11880,3024,B,Lifetime warranty,2,f
11881,3024,C,No warranty,3,f
11882,3024,D,2 years remaining,4,f
11883,3025,A,Cash only,1,f
11884,3025,B,Credit cards and cash,2,f
11885,3025,C,All major cards,3,f
11886,3025,D,Cryptocurrency,4,f
11887,3026,A,Within 30 days,1,f
11888,3026,B,No refunds,2,f
11889,3026,C,Store credit only,3,f
11890,3026,D,Partial refund,4,f
11891,3027,A,Lifetime warranty,1,f
11892,3027,B,6 months,2,f
11893,3027,C,No warranty,3,f
11894,3027,D,One year from purchase,4,f
11895,3028,A,Paid service,1,f
11896,3028,B,Free installation,2,f
11897,3028,C,DIY only,3,f
11898,3028,D,No installation,4,f
11899,3029,A,No,1,f
11900,3029,B,Made from recycled materials,2,f
11901,3029,C,Partially eco-friendly,3,f
11902,3029,D,Unknown,4,f
11903,3030,A,No tracking,1,f
11904,3030,B,Email updates only,2,f
11905,3030,C,Call for status,3,f
11906,3030,D,Online tracking available,4,f
11907,3031,A,3-5 business days,1,f
11908,3031,B,Next day delivery,2,f
11909,3031,C,2 weeks,3,f
11910,3031,D,Same day,4,f
11911,3032,A,Delayed,1,f
11912,3032,B,Cancelled,2,f
11913,3032,C,On track,3,f
11914,3032,D,Behind schedule,4,f
11915,3033,A,Start over,1,f
11916,3033,B,Cancel it,2,f
11917,3033,C,Delay it,3,f
11918,3033,D,Finalize the report,4,f
11919,3034,A,The client,1,f
11920,3034,B,Management,2,f
11921,3034,C,External consultants,3,f
11922,3034,D,The team,4,f
11923,3035,A,On track,1,f
11924,3035,B,Delayed,2,f
11925,3035,C,Cancelled,3,f
11926,3035,D,Behind schedule,4,f
11927,3036,A,Start over,1,f
11928,3036,B,Finalize the report,2,f
11929,3036,C,Cancel it,3,f
11930,3036,D,Delay it,4,f
11931,3037,A,The client,1,f
11932,3037,B,Management,2,f
11933,3037,C,The team,3,f
11934,3037,D,External consultants,4,f
11935,3038,A,On track,1,f
11936,3038,B,Delayed,2,f
11937,3038,C,Cancelled,3,f
11938,3038,D,Behind schedule,4,f
11939,3039,A,Start over,1,f
11940,3039,B,Cancel it,2,f
11941,3039,C,Delay it,3,f
11942,3039,D,Finalize the report,4,f
11943,3040,A,The client,1,f
11944,3040,B,Management,2,f
11945,3040,C,External consultants,3,f
11946,3040,D,The team,4,f
11947,3041,A,On track,1,f
11948,3041,B,Delayed,2,f
11949,3041,C,Cancelled,3,f
11950,3041,D,Behind schedule,4,f
11951,3042,A,Finalize the report,1,f
11952,3042,B,Start over,2,f
11953,3042,C,Cancel it,3,f
11954,3042,D,Delay it,4,f
11955,3043,A,The client,1,f
11956,3043,B,Management,2,f
11957,3043,C,External consultants,3,f
11958,3043,D,The team,4,f
11959,3044,A,On track,1,f
11960,3044,B,Delayed,2,f
11961,3044,C,Cancelled,3,f
11962,3044,D,Behind schedule,4,f
11963,3045,A,Start over,1,f
11964,3045,B,Finalize the report,2,f
11965,3045,C,Cancel it,3,f
11966,3045,D,Delay it,4,f
11967,3046,A,The client,1,f
11968,3046,B,The team,2,f
11969,3046,C,Management,3,f
11970,3046,D,External consultants,4,f
11971,3047,A,Delayed,1,f
11972,3047,B,On track,2,f
11973,3047,C,Cancelled,3,f
11974,3047,D,Behind schedule,4,f
11975,3048,A,Start over,1,f
11976,3048,B,Cancel it,2,f
11977,3048,C,Finalize the report,3,f
11978,3048,D,Delay it,4,f
11979,3049,A,The client,1,f
11980,3049,B,Management,2,f
11981,3049,C,External consultants,3,f
11982,3049,D,The team,4,f
11983,3050,A,Delayed,1,f
11984,3050,B,Cancelled,2,f
11985,3050,C,On track,3,f
11986,3050,D,Behind schedule,4,f
11987,3051,A,Start over,1,f
11988,3051,B,Cancel it,2,f
11989,3051,C,Finalize the report,3,f
11990,3051,D,Delay it,4,f
11991,3052,A,The team,1,f
11992,3052,B,The client,2,f
11993,3052,C,Management,3,f
11994,3052,D,External consultants,4,f
11995,3053,A,Delayed,1,f
11996,3053,B,On track,2,f
11997,3053,C,Cancelled,3,f
11998,3053,D,Behind schedule,4,f
11999,3054,A,Finalize the report,1,f
12000,3054,B,Start over,2,f
12001,3054,C,Cancel it,3,f
12002,3054,D,Delay it,4,f
12003,3055,A,The client,1,f
12004,3055,B,Management,2,f
12005,3055,C,The team,3,f
12006,3055,D,External consultants,4,f
12007,3056,A,Delayed,1,f
12008,3056,B,Cancelled,2,f
12009,3056,C,On track,3,f
12010,3056,D,Behind schedule,4,f
12011,3057,A,Start over,1,f
12012,3057,B,Cancel it,2,f
12013,3057,C,Delay it,3,f
12014,3057,D,Finalize the report,4,f
12015,3058,A,The client,1,f
12016,3058,B,Management,2,f
12017,3058,C,The team,3,f
12018,3058,D,External consultants,4,f
12019,3059,A,Delayed,1,f
12020,3059,B,Cancelled,2,f
12021,3059,C,Behind schedule,3,f
12022,3059,D,On track,4,f
12023,3060,A,Start over,1,f
12024,3060,B,Finalize the report,2,f
12025,3060,C,Cancel it,3,f
12026,3060,D,Delay it,4,f
12027,3061,A,The client,1,f
12028,3061,B,Management,2,f
12029,3061,C,The team,3,f
12030,3061,D,External consultants,4,f
12031,3062,A,Delayed,1,f
12032,3062,B,On track,2,f
12033,3062,C,Cancelled,3,f
12034,3062,D,Behind schedule,4,f
12035,3063,A,Start over,1,f
12036,3063,B,Finalize the report,2,f
12037,3063,C,Cancel it,3,f
12038,3063,D,Delay it,4,f
12039,3064,A,The client,1,f
12040,3064,B,Management,2,f
12041,3064,C,External consultants,3,f
12042,3064,D,The team,4,f
12043,3065,A,On track,1,f
12044,3065,B,Delayed,2,f
12045,3065,C,Cancelled,3,f
12046,3065,D,Behind schedule,4,f
12047,3066,A,Start over,1,f
12048,3066,B,Cancel it,2,f
12049,3066,C,Delay it,3,f
12050,3066,D,Finalize the report,4,f
12051,3067,A,The client,1,f
12052,3067,B,The team,2,f
12053,3067,C,Management,3,f
12054,3067,D,External consultants,4,f
12055,3068,A,Delayed,1,f
12056,3068,B,Cancelled,2,f
12057,3068,C,Behind schedule,3,f
12058,3068,D,On track,4,f
12059,3069,A,Start over,1,f
12060,3069,B,Finalize the report,2,f
12061,3069,C,Cancel it,3,f
12062,3069,D,Delay it,4,f
12063,3070,A,The client,1,f
12064,3070,B,Management,2,f
12065,3070,C,External consultants,3,f
12066,3070,D,The team,4,f
12067,3071,A,weather alert,1,f
12068,3071,B,facility update,2,f
12069,3071,C,flight departure,3,f
12070,3071,D,service change,4,f
12071,3072,A,Gate 1,1,f
12072,3072,B,Gate 3,2,f
12073,3072,C,Gate 4,3,f
12074,3072,D,Gate 5,4,f
12075,3073,A,Proceed to gate,1,f
12076,3073,B,Wait here,2,f
12077,3073,C,Go to check-in,3,f
12078,3073,D,Contact staff,4,f
12079,3074,A,facility update,1,f
12080,3074,B,service change,2,f
12081,3074,C,safety notice,3,f
12082,3074,D,weather alert,4,f
12083,3075,A,Gate 4,1,f
12084,3075,B,Gate 2,2,f
12085,3075,C,Gate 5,3,f
12086,3075,D,Gate 6,4,f
12087,3076,A,Wait here,1,f
12088,3076,B,Go to check-in,2,f
12089,3076,C,Proceed to gate,3,f
12090,3076,D,Contact staff,4,f
12091,3077,A,service change,1,f
12092,3077,B,facility update,2,f
12093,3077,C,safety notice,3,f
12094,3077,D,flight departure,4,f
12095,3078,A,Gate 5,1,f
12096,3078,B,Gate 6,2,f
12097,3078,C,Gate 3,3,f
12098,3078,D,Gate 7,4,f
12099,3079,A,Wait here,1,f
12100,3079,B,Go to check-in,2,f
12101,3079,C,Proceed to gate,3,f
12102,3079,D,Contact staff,4,f
12103,3080,A,safety notice,1,f
12104,3080,B,flight departure,2,f
12105,3080,C,service change,3,f
12106,3080,D,weather alert,4,f
12107,3081,A,Gate 6,1,f
12108,3081,B,Gate 7,2,f
12109,3081,C,Gate 8,3,f
12110,3081,D,Gate 4,4,f
12111,3082,A,Wait here,1,f
12112,3082,B,Proceed to gate,2,f
12113,3082,C,Go to check-in,3,f
12114,3082,D,Contact staff,4,f
12115,3083,A,flight departure,1,f
12116,3083,B,weather alert,2,f
12117,3083,C,safety notice,3,f
12118,3083,D,facility update,4,f
12119,3084,A,Gate 7,1,f
12120,3084,B,Gate 8,2,f
12121,3084,C,Gate 5,3,f
