id,question_id,option_label,option_text,display_order
17480,4434,D,External consultants,4
17481,4435,A,Delayed,1
17482,4435,B,Cancelled,2
17483,4435,C,On track,3
17484,4435,D,Behind schedule,4
17485,4436,A,Start over,1
17486,4436,B,Cancel it,2
17487,4436,C,Finalize the report,3
17488,4436,D,Delay it,4
17489,4437,A,The team,1
17490,4437,B,The client,2
17491,4437,C,Management,3
17492,4437,D,External consultants,4
17493,4438,A,Delayed,1
17494,4438,B,Cancelled,2
17495,4438,C,On track,3
17496,4438,D,Behind schedule,4
17497,4439,A,Finalize the report,1
17498,4439,B,Start over,2
17499,4439,C,Cancel it,3
17500,4439,D,Delay it,4
17501,4440,A,The client,1
17502,4440,B,Management,2
17503,4440,C,External consultants,3
17504,4440,D,The team,4
17505,4441,A,Delayed,1
17506,4441,B,Cancelled,2
17507,4441,C,On track,3
17508,4441,D,Behind schedule,4
17509,4442,A,Start over,1
17510,4442,B,Finalize the report,2
17511,4442,C,Cancel it,3
17512,4442,D,Delay it,4
17513,4443,A,The client,1
17514,4443,B,The team,2
17515,4443,C,Management,3
17516,4443,D,External consultants,4
17517,4444,A,Delayed,1
17518,4444,B,On track,2
17519,4444,C,Cancelled,3
17520,4444,D,Behind schedule,4
17521,4445,A,Start over,1
17522,4445,B,Cancel it,2
17523,4445,C,Finalize the report,3
17524,4445,D,Delay it,4
17525,4446,A,The client,1
17526,4446,B,The team,2
17527,4446,C,Management,3
17528,4446,D,External consultants,4
17529,4447,A,Delayed,1
17530,4447,B,Cancelled,2
17531,4447,C,Behind schedule,3
17532,4447,D,On track,4
17533,4448,A,Start over,1
17534,4448,B,Cancel it,2
17535,4448,C,Finalize the report,3
17536,4448,D,Delay it,4
17537,4449,A,The team,1
17538,4449,B,The client,2
17539,4449,C,Management,3
17540,4449,D,External consultants,4
17541,4450,A,Delayed,1
17542,4450,B,Cancelled,2
17543,4450,C,On track,3
17544,4450,D,Behind schedule,4
17545,4451,A,Finalize the report,1
17546,4451,B,Start over,2
17547,4451,C,Cancel it,3
17548,4451,D,Delay it,4
17549,4452,A,The team,1
17550,4452,B,The client,2
17551,4452,C,Management,3
17552,4452,D,External consultants,4
17553,4453,A,On track,1
17554,4453,B,Delayed,2
17555,4453,C,Cancelled,3
17556,4453,D,Behind schedule,4
17557,4454,A,Finalize the report,1
17558,4454,B,Start over,2
17559,4454,C,Cancel it,3
17560,4454,D,Delay it,4
17561,4455,A,The client,1
17562,4455,B,Management,2
17563,4455,C,The team,3
17564,4455,D,External consultants,4
17565,4456,A,Delayed,1
17566,4456,B,Cancelled,2
17567,4456,C,On track,3
17568,4456,D,Behind schedule,4
17569,4457,A,Start over,1
17570,4457,B,Cancel it,2
17571,4457,C,Delay it,3
17572,4457,D,Finalize the report,4
17573,4458,A,The client,1
17574,4458,B,Management,2
17575,4458,C,External consultants,3
17576,4458,D,The team,4
17577,4459,A,Delayed,1
17578,4459,B,Cancelled,2
17579,4459,C,Behind schedule,3
17580,4459,D,On track,4
17581,4460,A,Start over,1
17582,4460,B,Cancel it,2
17583,4460,C,Finalize the report,3
17584,4460,D,Delay it,4
17585,4461,A,The client,1
17586,4461,B,The team,2
17587,4461,C,Management,3
17588,4461,D,External consultants,4
17589,4462,A,Delayed,1
17590,4462,B,Cancelled,2
17591,4462,C,On track,3
17592,4462,D,Behind schedule,4
17593,4463,A,Start over,1
17594,4463,B,Finalize the report,2
17595,4463,C,Cancel it,3
17596,4463,D,Delay it,4
17597,4464,A,The client,1
17598,4464,B,The team,2
17599,4464,C,Management,3
17600,4464,D,External consultants,4
17601,4465,A,Delayed,1
17602,4465,B,On track,2
17603,4465,C,Cancelled,3
17604,4465,D,Behind schedule,4
17605,4466,A,Start over,1
17606,4466,B,Cancel it,2
17607,4466,C,Delay it,3
17608,4466,D,Finalize the report,4
17609,4467,A,The client,1
17610,4467,B,Management,2
17611,4467,C,External consultants,3
17612,4467,D,The team,4
17613,4468,A,Delayed,1
17614,4468,B,Cancelled,2
17615,4468,C,Behind schedule,3
17616,4468,D,On track,4
17617,4469,A,Finalize the report,1
17618,4469,B,Start over,2
17619,4469,C,Cancel it,3
17620,4469,D,Delay it,4
17621,4470,A,The client,1
17622,4470,B,Management,2
17623,4470,C,The team,3
17624,4470,D,External consultants,4
17625,4471,A,weather alert,1
17626,4471,B,facility update,2
17627,4471,C,flight departure,3
17628,4471,D,service change,4
17629,4472,A,Gate 13,1
17630,4472,B,Gate 11,2
17631,4472,C,Gate 14,3
17632,4472,D,Gate 15,4
17633,4473,A,Wait here,1
17634,4473,B,Proceed to gate,2
17635,4473,C,Go to check-in,3
17636,4473,D,Contact staff,4
17637,4474,A,weather alert,1
17638,4474,B,facility update,2
17639,4474,C,service change,3
17640,4474,D,safety notice,4
17641,4475,A,Gate 14,1
17642,4475,B,Gate 15,2
17643,4475,C,Gate 16,3
17644,4475,D,Gate 12,4
17645,4476,A,Proceed to gate,1
17646,4476,B,Wait here,2
17647,4476,C,Go to check-in,3
17648,4476,D,Contact staff,4
17649,4477,A,service change,1
17650,4477,B,safety notice,2
17651,4477,C,facility update,3
17652,4477,D,flight departure,4
17653,4478,A,Gate 13,1
17654,4478,B,Gate 15,2
17655,4478,C,Gate 16,3
17656,4478,D,Gate 17,4
17657,4479,A,Wait here,1
17658,4479,B,Go to check-in,2
17659,4479,C,Proceed to gate,3
17660,4479,D,Contact staff,4
17661,4480,A,safety notice,1
17662,4480,B,service change,2
17663,4480,C,flight departure,3
17664,4480,D,weather alert,4
17665,4481,A,Gate 14,1
17666,4481,B,Gate 16,2
17667,4481,C,Gate 17,3
17668,4481,D,Gate 18,4
17669,4482,A,Wait here,1
17670,4482,B,Go to check-in,2
17671,4482,C,Contact staff,3
17672,4482,D,Proceed to gate,4
17673,4483,A,safety notice,1
17674,4483,B,flight departure,2
17675,4483,C,weather alert,3
17676,4483,D,facility update,4
17677,4484,A,Gate 17,1
17678,4484,B,Gate 18,2
17679,4484,C,Gate 15,3
17680,4484,D,Gate 19,4
17681,4485,A,Proceed to gate,1
17682,4485,B,Wait here,2
17683,4485,C,Go to check-in,3
17684,4485,D,Contact staff,4
17685,4486,A,weather alert,1
17686,4486,B,flight departure,2
17687,4486,C,facility update,3
17688,4486,D,service change,4
17689,4487,A,Gate 16,1
17690,4487,B,Gate 18,2
17691,4487,C,Gate 19,3
17692,4487,D,Gate 20,4
17693,4488,A,Wait here,1
17694,4488,B,Proceed to gate,2
17695,4488,C,Go to check-in,3
17696,4488,D,Contact staff,4
17697,4489,A,weather alert,1
17698,4489,B,facility update,2
17699,4489,C,service change,3
17700,4489,D,safety notice,4
17701,4490,A,Gate 17,1
17702,4490,B,Gate 19,2
17703,4490,C,Gate 20,3
17704,4490,D,Gate 1,4
17705,4491,A,Proceed to gate,1
17706,4491,B,Wait here,2
17707,4491,C,Go to check-in,3
17708,4491,D,Contact staff,4
17709,4492,A,service change,1
17710,4492,B,facility update,2
17711,4492,C,safety notice,3
17712,4492,D,flight departure,4
17713,4493,A,Gate 20,1
17714,4493,B,Gate 1,2
17715,4493,C,Gate 2,3
17716,4493,D,Gate 18,4
17717,4494,A,Wait here,1
17718,4494,B,Go to check-in,2
17719,4494,C,Proceed to gate,3
17720,4494,D,Contact staff,4
17721,4495,A,safety notice,1
17722,4495,B,flight departure,2
17723,4495,C,service change,3
17724,4495,D,weather alert,4
17725,4496,A,Gate 1,1
17726,4496,B,Gate 2,2
17727,4496,C,Gate 19,3
17728,4496,D,Gate 3,4
17729,4497,A,Wait here,1
17730,4497,B,Proceed to gate,2
17731,4497,C,Go to check-in,3
17732,4497,D,Contact staff,4
17733,4498,A,safety notice,1
17734,4498,B,flight departure,2
17735,4498,C,weather alert,3
17736,4498,D,facility update,4
17737,4499,A,Gate 2,1
17738,4499,B,Gate 3,2
17739,4499,C,Gate 20,3
17740,4499,D,Gate 4,4
17741,4500,A,Wait here,1
17742,4500,B,Go to check-in,2
17743,4500,C,Proceed to gate,3
17744,4500,D,Contact staff,4
17745,4501,A,verb tenses,1
17746,4501,B,prepositions,2
17747,4501,C,articles,3
17748,4501,D,pronouns,4
17749,4502,A,verb tenses,1
17750,4502,B,articles,2
17751,4502,C,pronouns,3
17752,4502,D,conjunctions,4
17753,4503,A,pronouns,1
17754,4503,B,conjunctions,2
17755,4503,C,articles,3
17756,4503,D,prepositions,4
17757,4504,A,conjunctions,1
17758,4504,B,prepositions,2
17759,4504,C,pronouns,3
17760,4504,D,verb tenses,4
17761,4505,A,prepositions,1
17762,4505,B,verb tenses,2
17763,4505,C,articles,3
17764,4505,D,conjunctions,4
17765,4506,A,verb tenses,1
17766,4506,B,prepositions,2
17767,4506,C,articles,3
17768,4506,D,pronouns,4
17769,4507,A,articles,1
17770,4507,B,verb tenses,2
17771,4507,C,pronouns,3
17772,4507,D,conjunctions,4
17773,4508,A,pronouns,1
17774,4508,B,conjunctions,2
17775,4508,C,prepositions,3
17776,4508,D,articles,4
17777,4509,A,conjunctions,1
17778,4509,B,prepositions,2
17779,4509,C,verb tenses,3
17780,4509,D,pronouns,4
17781,4510,A,prepositions,1
17782,4510,B,verb tenses,2
17783,4510,C,articles,3
17784,4510,D,conjunctions,4
17785,4511,A,prepositions,1
17786,4511,B,verb tenses,2
17787,4511,C,articles,3
17788,4511,D,pronouns,4
17789,4512,A,verb tenses,1
17790,4512,B,articles,2
17791,4512,C,pronouns,3
17792,4512,D,conjunctions,4
17793,4513,A,pronouns,1
17794,4513,B,conjunctions,2
17795,4513,C,prepositions,3
17796,4513,D,articles,4
17797,4514,A,pronouns,1
17798,4514,B,conjunctions,2
17799,4514,C,prepositions,3
17800,4514,D,verb tenses,4
17801,4515,A,conjunctions,1
17802,4515,B,prepositions,2
17803,4515,C,verb tenses,3
17804,4515,D,articles,4
17805,4516,A,verb tenses,1
17806,4516,B,articles,2
17807,4516,C,pronouns,3
17808,4516,D,prepositions,4
17809,4517,A,articles,1
17810,4517,B,pronouns,2
17811,4517,C,verb tenses,3
17812,4517,D,conjunctions,4
17813,4518,A,pronouns,1
17814,4518,B,conjunctions,2
17815,4518,C,articles,3
17816,4518,D,prepositions,4
17817,4519,A,conjunctions,1
17818,4519,B,prepositions,2
17819,4519,C,verb tenses,3
17820,4519,D,pronouns,4
17821,4520,A,prepositions,1
17822,4520,B,verb tenses,2
17823,4520,C,conjunctions,3
17824,4520,D,articles,4
17825,4521,A,prepositions,1
17826,4521,B,verb tenses,2
17827,4521,C,articles,3
17828,4521,D,pronouns,4
17829,4522,A,articles,1
17830,4522,B,verb tenses,2
17831,4522,C,pronouns,3
17832,4522,D,conjunctions,4
17833,4523,A,pronouns,1
17834,4523,B,conjunctions,2
17835,4523,C,prepositions,3
17836,4523,D,articles,4
17837,4524,A,conjunctions,1
17838,4524,B,pronouns,2
17839,4524,C,prepositions,3
17840,4524,D,verb tenses,4
17841,4525,A,prepositions,1
17842,4525,B,verb tenses,2
17843,4525,C,articles,3
17844,4525,D,conjunctions,4
17845,4526,A,verb tenses,1
17846,4526,B,prepositions,2
17847,4526,C,articles,3
17848,4526,D,pronouns,4
17849,4527,A,articles,1
17850,4527,B,pronouns,2
17851,4527,C,conjunctions,3
17852,4527,D,verb tenses,4
17853,4528,A,pronouns,1
17854,4528,B,articles,2
17855,4528,C,conjunctions,3
17856,4528,D,prepositions,4
17857,4529,A,conjunctions,1
17858,4529,B,prepositions,2
17859,4529,C,verb tenses,3
17860,4529,D,pronouns,4
17861,4530,A,conjunctions,1
17862,4530,B,prepositions,2
17863,4530,C,verb tenses,3
17864,4530,D,articles,4
17865,4531,A,regards,1
17866,4531,B,concerns,2
17867,4531,C,involves,3
17868,4531,D,discusses,4
17869,4532,A,ignore,1
17870,4532,B,delete,2
17871,4532,C,review,3
17872,4532,D,forward,4
17873,4533,A,reject,1
17874,4533,B,accept,2
17875,4533,C,delay,3
17876,4533,D,respond,4
17877,4534,A,immediately,1
17878,4534,B,accordingly,2
17879,4534,C,later,3
17880,4534,D,never,4
17881,4535,A,regards,1
17882,4535,B,involves,2
17883,4535,C,concerns,3
17884,4535,D,discusses,4
17885,4536,A,review,1
17886,4536,B,ignore,2
17887,4536,C,delete,3
17888,4536,D,forward,4
17889,4537,A,reject,1
17890,4537,B,respond,2
17891,4537,C,accept,3
17892,4537,D,delay,4
17893,4538,A,immediately,1
17894,4538,B,later,2
17895,4538,C,accordingly,3
17896,4538,D,never,4
17897,4539,A,concerns,1
17898,4539,B,regards,2
17899,4539,C,involves,3
17900,4539,D,discusses,4
17901,4540,A,ignore,1
17902,4540,B,delete,2
17903,4540,C,review,3
17904,4540,D,forward,4
17905,4541,A,respond,1
17906,4541,B,reject,2
17907,4541,C,accept,3
17908,4541,D,delay,4
17909,4542,A,immediately,1
17910,4542,B,later,2
17911,4542,C,never,3
17912,4542,D,accordingly,4
17913,4543,A,regards,1
17914,4543,B,involves,2
17915,4543,C,concerns,3
17916,4543,D,discusses,4
17917,4544,A,review,1
17918,4544,B,ignore,2
17919,4544,C,delete,3
17920,4544,D,forward,4
17921,4545,A,respond,1
17922,4545,B,reject,2
17923,4545,C,accept,3
17924,4545,D,delay,4
17925,4546,A,immediately,1
17926,4546,B,accordingly,2
17927,4546,C,later,3
17928,4546,D,never,4
17929,4547,A,The project,1
17930,4547,B,The meeting,2
17931,4547,C,The regarding the project deadline,3
17932,4547,D,The budget,4
17933,4548,A,Management,1
17934,4548,B,HR,2
17935,4548,C,Company Name,3
17936,4548,D,IT,4
17937,4549,A,Read carefully,1
17938,4549,B,Ignore it,2
17939,4549,C,Delete it,3
17940,4549,D,Forward it,4
17941,4550,A,The project,1
17942,4550,B,The regarding the project deadline,2
17943,4550,C,The meeting,3
17944,4550,D,The budget,4
17945,4551,A,The about the client meeting,1
17946,4551,B,The project,2
17947,4551,C,The meeting,3
17948,4551,D,The budget,4
17949,4552,A,Management,1
17950,4552,B,HR,2
17951,4552,C,Company Name,3
17952,4552,D,IT,4
17953,4553,A,Read carefully,1
17954,4553,B,Ignore it,2
17955,4553,C,Delete it,3
17956,4553,D,Forward it,4
17957,4554,A,The project,1
17958,4554,B,The meeting,2
17959,4554,C,The concerning the budget approval,3
17960,4554,D,The budget,4
17961,4555,A,Management,1
17962,4555,B,HR,2
17963,4555,C,IT,3
17964,4555,D,Company Name,4
17965,4556,A,Read carefully,1
17966,4556,B,Ignore it,2
17967,4556,C,Delete it,3
17968,4556,D,Forward it,4
17969,4557,A,The project,1
17970,4557,B,The meeting,2
17971,4557,C,The budget,3
17972,4557,D,The concerning the budget approval,4
17973,4558,A,The project,1
17974,4558,B,The regarding the schedule change,2
17975,4558,C,The meeting,3
17976,4558,D,The budget,4
17977,4559,A,Management,1
17978,4559,B,Company Name,2
17979,4559,C,HR,3
17980,4559,D,IT,4
17981,4560,A,Ignore it,1
17982,4560,B,Delete it,2
17983,4560,C,Read carefully,3
17984,4560,D,Forward it,4
17985,4561,A,The project,1
17986,4561,B,The meeting,2
17987,4561,C,The about the contract renewal,3
17988,4561,D,The budget,4
17989,4562,A,Management,1
17990,4562,B,Company Name,2
17991,4562,C,HR,3
17992,4562,D,IT,4
17993,4563,A,Ignore it,1
17994,4563,B,Delete it,2
17995,4563,C,Forward it,3
17996,4563,D,Read carefully,4
17997,4564,A,The about the contract renewal,1
17998,4564,B,The project,2
17999,4564,C,The meeting,3
18000,4564,D,The budget,4
18001,4565,A,The project,1
18002,4565,B,The meeting,2
18003,4565,C,The regarding the product launch,3
18004,4565,D,The budget,4
18005,4566,A,Management,1
18006,4566,B,HR,2
18007,4566,C,IT,3
18008,4566,D,Company Name,4
18009,4567,A,Ignore it,1
18010,4567,B,Delete it,2
18011,4567,C,Forward it,3
18012,4567,D,Read carefully,4
18013,4568,A,The project,1
18014,4568,B,The about the team training,2
18015,4568,C,The meeting,3
18016,4568,D,The budget,4
18017,4569,A,Management,1
18018,4569,B,Company Name,2
18019,4569,C,HR,3
18020,4569,D,IT,4
18021,4570,A,Ignore it,1
18022,4570,B,Delete it,2
18023,4570,C,Read carefully,3
18024,4570,D,Forward it,4
18025,4571,A,The project,1
18026,4571,B,The meeting,2
18027,4571,C,The budget,3
18028,4571,D,The about the team training,4
18029,4572,A,The concerning the security update,1
18030,4572,B,The project,2
18031,4572,C,The meeting,3
18032,4572,D,The budget,4
18033,4573,A,Management,1
18034,4573,B,Company Name,2
18035,4573,C,HR,3
18036,4573,D,IT,4
18037,4574,A,Read carefully,1
18038,4574,B,Ignore it,2
18039,4574,C,Delete it,3
18040,4574,D,Forward it,4
18041,4575,A,The regarding the system upgrade,1
18042,4575,B,The project,2
18043,4575,C,The meeting,3
18044,4575,D,The budget,4
18045,4576,A,Company Name,1
18046,4576,B,Management,2
18047,4576,C,HR,3
18048,4576,D,IT,4
18049,4577,A,Read carefully,1
18050,4577,B,Ignore it,2
18051,4577,C,Delete it,3
18052,4577,D,Forward it,4
18053,4578,A,The project,1
18054,4578,B,The regarding the system upgrade,2
18055,4578,C,The meeting,3
18056,4578,D,The budget,4
18057,4579,A,The project,1
18058,4579,B,The meeting,2
18059,4579,C,The about the policy change,3
18060,4579,D,The budget,4
18061,4580,A,Company Name,1
18062,4580,B,Management,2
18063,4580,C,HR,3
18064,4580,D,IT,4
18065,4581,A,Ignore it,1
18066,4581,B,Read carefully,2
18067,4581,C,Delete it,3
18068,4581,D,Forward it,4
18069,4582,A,The project,1
18070,4582,B,The meeting,2
18071,4582,C,The budget,3
18072,4582,D,The regarding the office relocation,4
18073,4583,A,Management,1
18074,4583,B,HR,2
18075,4583,C,IT,3
18076,4583,D,Company Name,4
18077,4584,A,Read carefully,1
18078,4584,B,Ignore it,2
18079,4584,C,Delete it,3
18080,4584,D,Forward it,4
18081,4585,A,The project,1
18082,4585,B,The meeting,2
18083,4585,C,The regarding the office relocation,3
18084,4585,D,The budget,4
18085,4586,A,The project,1
18086,4586,B,The about the holiday schedule,2
18087,4586,C,The meeting,3
18088,4586,D,The budget,4
18089,4587,A,Management,1
18090,4587,B,HR,2
18091,4587,C,Company Name,3
18092,4587,D,IT,4
18093,4588,A,Read carefully,1
18094,4588,B,Ignore it,2
18095,4588,C,Delete it,3
18096,4588,D,Forward it,4
18097,4589,A,The concerning the salary review,1
18098,4589,B,The project,2
18099,4589,C,The meeting,3
18100,4589,D,The budget,4
18101,4590,A,Management,1
18102,4590,B,HR,2
18103,4590,C,IT,3
18104,4590,D,Company Name,4
18105,4591,A,Ignore it,1
18106,4591,B,Read carefully,2
18107,4591,C,Delete it,3
18108,4591,D,Forward it,4
18109,4592,A,The project,1
18110,4592,B,The meeting,2
18111,4592,C,The budget,3
18112,4592,D,The concerning the salary review,4
18113,4593,A,The project,1
18114,4593,B,The meeting,2
18115,4593,C,The regarding the new procedure,3
18116,4593,D,The budget,4
18117,4594,A,Management,1
18118,4594,B,HR,2
18119,4594,C,Company Name,3
18120,4594,D,IT,4
18121,4595,A,Read carefully,1
18122,4595,B,Ignore it,2
18123,4595,C,Delete it,3
18124,4595,D,Forward it,4
18125,4596,A,The project,1
18126,4596,B,The meeting,2
18127,4596,C,The regarding the new procedure,3
18128,4596,D,The budget,4
18129,4597,A,The about the equipment order,1
18130,4597,B,The project,2
18131,4597,C,The meeting,3
18132,4597,D,The budget,4
18133,4598,A,Management,1
18134,4598,B,HR,2
18135,4598,C,IT,3
18136,4598,D,Company Name,4
18137,4599,A,Ignore it,1
18138,4599,B,Delete it,2
18139,4599,C,Read carefully,3
18140,4599,D,Forward it,4
18141,4600,A,The project,1
18142,4600,B,The meeting,2
18143,4600,C,The budget,3
18144,4600,D,The about the equipment order,4
18145,4601,A,The person is studying users.,1
18146,4601,B,The person is gathering insights.,2
18147,4601,C,The person is conducting research.,3
18148,4602,A,The person is designing UI.,1
18149,4602,B,The person is building screens.,2
18150,4602,D,The person is creating interfaces.,4
18151,4603,A,The person is designing UX.,1
18152,4603,B,The person is developing experiences.,2
18153,4603,C,The person is creating journeys.,3
18154,4604,A,The person is evaluating usability.,1
18155,4604,B,The person is conducting testing.,2
18156,4604,C,The person is testing interfaces.,3
18157,4605,A,The person is studying usage.,1
18158,4605,B,The person is examining patterns.,2
18159,4605,C,The person is analyzing behavior.,3
18160,4606,A,The person is creating algorithms.,1
18161,4606,B,The person is building models.,2
18162,4606,C,The person is developing predictions.,3
18163,4607,A,Wait until Monday,1
18164,4607,B,Ask for extension,2
18165,4607,C,Submit by Friday,3
18166,4607,D,Cancel project,4
18167,4608,A,2 hours,1
18168,4608,B,All day,2
18169,4608,C,45 minutes,3
18170,4608,D,10 minutes,4
18171,4609,A,Out of stock,1
18172,4609,B,Pre-order only,2
18173,4609,C,50 in stock,3
18174,4609,D,Limited quantity,4
18175,4610,A,Free,1
18176,4610,B,$500 per year,2
18177,4610,C,Pay per use,3
18178,4610,D,$150 per month,4
18179,4611,A,I'm too busy,1
18180,4611,B,"Yes, immediately",2
18181,4611,C,Ask someone else,3
18182,4611,D,Not my responsibility,4
18183,4612,A,Exact time,1
